source_partner_source,source_partner_id,source_partner_name,source_credit_code,target_partner_key,target_legacy_partner_id,target_partner_name,match_method,customer_fact,supplier_fact,review_flags
company_supplier,a5c1b8ea15b1482b93d7da82d71472e9,中江县玉兴镇久恒艺术石材加工经营部,92510623MA68PCTJ4P,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a68b1f14eb5f48919c2cbcd22d602de8,米易县浩宏建材经营部,92510421MA63UT5M5N,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a757cd124adc4aec8c5f7ec485790017,重庆进出口融资担保有限公司,91500000683925570T,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a88faf4529104d43b831bb1cb4f8502a,射洪宏佳建材有限公司,91510922MA66THKM5G,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,a992618854414ca8a0ff8573a400c245,四川森宇佳建材有限公司,91510113MA6CCD7N20,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,aa0ba65b3e664f03adadee4fbf8e3fbc,重庆海科保湿材料有限公司,91500103345979381R,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,aaadb96f7c6c4996986b37f0ba095d4d,四川中环劳务有限公司,91510600767293785F,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,aadde0d487894d8b974070b1a795349a,成都辉华佳兴贸易有限公司,91510106MA69J1H435,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ab1c21da713a42ce8bc48341ab5bdf29,岳凯环保科技有限公司,91130408MA07XGNA5Y,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,abfa89fcbef748bc9ecb1cb9199af9b1,平武县闽航五金店,92510727MA66MPGX31,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ae36d111eb56449e9734d94ac630361d,谭丽莲。蒲镜潮(草皮）,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,af3ea1d56fe04162b1fd888707f1630d,武进高新区南旺道路工程施工队,92320412MA1QX3FB6E,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,af79ed61e73b447ea9cfc30ebf38d01e,旌阳区刘姐五金建材经营部,92510603MA63QG8FXL,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b00eb898d7ac4f1eb955c20e89c1d51b,广元市朝天区望京宾馆有限责任公司,9151081205608969XJ,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b033d59fd6a24162a8f93744486f28f3,西宁宏道工程机械租赁有限公司,91630104MA75217M2W,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b038f58a330c42f6aa269bb0e77a0a96,成都金峰鸿远不锈钢制品有限公司,915101060946582918,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b03aa87b54444060acc56608d97c3472,高新技术产业园区玖瑜建材经营部,92500107MA5UTMX46,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b16c828ddb124b08b5dbca857bb040ab,德阳湔江水泥有限公司,91510681675785467T,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b1c7b90edbfe40cfba9c64770dc57e61,德阳开发区新中太喷绘服务部,92510600MA623CJL1E,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b1ccf53ae0e94a9da6ec23b6510ac19d,四川国能华洋石业有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b21097eae23e4be8b692f4bce1ae96ff,成都宏仁邦建筑装饰工程有限公司,91510108MA61WHG44U,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b246e66cd1fb44a4bae69ed183bd51b2,旌阳区雄鹰水电安装服务中心,92510600MA633TU820,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b2d0d9e05f954adbba113429c0a4b927,重庆艾优新型环保建材有限公司,91500107MA60YUQJ6G,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b34bc58c120546b29940a64d93cac723,德阳中通彩钢有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b35aa472191c4435a3a5fc78c153bc22,惠州博海体育设施有限公司,91441322MA51D5AG60,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b3c314d29b534056a87fe0691a12ff96,德阳麦苗广告传媒有限公司,91510600MA6235QK9Q,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b43c0810f19c43438234a2d06afe51b6,漳州市龙津苗木有限公司,91350681MA33TGU83T,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b43cf8de663c4595ac1a5ea8a1d62f9f,四川金风铃空调设备有限公司,91510683NA6235CQ91,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b45f3f9616ee42a3826cc51435586d64,永川区桢柔劳务服务部,92500118MA60RTUY3H,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b563fc7813024fe18274ed0514eb3bce,广汉市三吉建材经营部,92510681MA62GYG52P,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b5ea4d27638b41e19cf601f38d35093c,中山市非标景观路灯有限公司,914420000766657899,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b6bede7502ed47bb82c42c8db4bd5d54,德阳市佳煜建筑材料有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b6facf16d1a74a858d06eeb0d59366e7,广汉市佳泰恒贸易有限公司,91510681MA6235P5XW,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b70acd2222564a8aa1ca2fe47aa654ca,广州市白云区神山清韵园林种植场,92440101L56403493B,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b760d140194a47958fc73aaa61713ad2,旌阳区霖宇建材经营部,92510603MA65706U46,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b76e899677234bdb907ed104dba51c7c,旌阳区活力建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b78a0c7424fe4277ab3875aa2ffb8a71,德阳开发区远拓商贸部,92510600MA67LFCY46,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b791ea9b77eb4710b2fef339135a6a6a,射洪县洪发建材经营部,92510922MA65JEJW7Y,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b7b4fdb442ea4a2dbd3e64b671946273,德阳市大兴设备安装有限责任公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b7ed2770092140fd999f5615fc74f826,旌阳区瑞成志五金配件经营部（王虎成）,92510603MA68L9J99L,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b7fd30dcdfd1405d85e182f7eabedacb,四川省久久垣达机械租赁有限公司,91510604MA655GNXX6,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b87a9d8da2724ca78f2b3f9984cc0e12,重庆嘉鑫源商贸有限公司,91500117320315546U,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b88e4f133e5b4a8483c2ff02dbbb6b49,四川旌阳基础工程有限责任公司,91510600205174856Q,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,b8f1e811790b44219ef144b7fde40b0d,德阳市攀博建材有限公司,91510623060330802H,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ba144b1bbead463a884bb1ef56371d20,江油华威环保建材有限公司.,915107816783629101,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ba8ee616351044b8abfd40dd1c100fd8,四川兴昌达建筑工程有限公司,91510122MA6DE7TBXU,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,bab9fc87a80344049e57b0d204b9dd0a,深圳市中合银融资担保有限公司,91440300760479069X,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,bb388205976d478d9d6f15979b356fe3,广汉市阳明装饰建材经营部,92510681MA625YNU18,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,bba327894ccd4acd851c56f567922b01,广州市凯顺建材有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,bbbec062900441de84f3ae29fc0ae430,剑阁祥泰劳务有限公司,91510823MA669XKMX7,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,bbc4ee3bbbc3444b9014bc4f1b73c4a7,德阳市区作业水泥添加剂加工厂,92510600MA64J6WA7D,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,bbc8a2c7cf5442ebb860cd9fb9c7cda5,贵港市佰森木业有限公司,91450804MA5N573W4L,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,bbed6e9e36d341c693b15d6c1705c9ea,四川更高固建材有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,bc8cc31506894768be66e4ba83bfc376,四川发利商贸有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,bccb3e093b8247bb958489b9ccdf846e,重庆市名冠照明器材有限公司,91500113054813314Q,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,bd8ef604deed4b38a01f5d7c7d931734,绵竹市鑫隆源商贸有限责任公司,91510683MA621LMOW,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,bd95d887e0b34e77af3e51a10ae86d4a,德阳市裕泰物资有限公司,915106000560591160,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,be2d218dc3c2462a928e6e56cadac017,西昌市税务局,51340100DK01603,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,be9951be8ac049e4a9752819e24cef51,成都明运物流有限公司,91510121MA61XXKH5M,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,bf79de15b76849e3934d6cc2e8ad10ac,广元市利州区宏建水泥制品厂,92510802MA6510XC6W,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c068b37c39ab4ad2a2cd6d30d71672be,泛华世纪保险销售服务有限公司,914403005776936301,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c28792dd48bd4f918848e8d496e28eab,徐州南尧机械租赁有限公司,91320311MA21DYT77D,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c2bd7fe3b06b49438ab16f44bdd7ef1c,南充中路通道路工程有限公司,91511303MA67WQD10U,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c2f60668e46f4452a607537d8fd119c0,德阳市区万源鑫装饰工程经营部,62510600MA6239XR1C,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c35cbace9dce480c989c0331856c7fbe,平武县航凯五金店,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c3e1a49c29fe4c75b0d9f79ad8669d9d,德阳市区明珠窗帘店,92510601MA63Y17B3F,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c4809ae64b894c00b2b8ab617063ec4c,德阳市区金博亚厨柜加工厂,92510601MA63QYLK2H,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c48b35d202d643a19a6e6653dc4b52a0,金牛区欣煜丰机电设备经营部,92510106MA6C8BT90K,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c4e43c1beec04ae79be546fa1fbf468e,德阳市吉瑞租赁有限公司,915106265707243937,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c4fc4a7f3de54a7f965cd15ac057f054,成华区奕帆塑料包装销售部,915101087921602717,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c5bd0523f19c438980dbf07182ca7db0,呈贡森林狼园艺资材经营部,92530121MA6L0FJ09B,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c64d4b66826747d08dfe2efdd3bec1f1,四川金泽信商贸有限公司,91510681MA66PGA4XN,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c68c8bab0dcc4bef833673c67ff99e21,渝北区国祥建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c7f6b6c75c424b729c2a56664a5c70e9,四川青运康钢材有限公司,91510113MA68DANXXP,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c8a2e161ebff4193b0d0ce88d3a4fa0a,广元银丽建筑劳务有限公司,91510812MA68YHDXXG,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c9a818221bec4355b86543618c35d793,德阳品硕商贸有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c9ee1edc9f784f7cb3b10d7b444b3257,大英宏玖商贸有限公司,91510923345676372T,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,c9ee6af618dc4cbfb552f8243ad75640,重庆市铜梁区和信交通工程检测有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ca27c2739dc14ad7986b63424ab2105d,重庆辉王建材有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ca3e3106f12149edba333319d95fc0db,四川德曼森电缆有限公司,91510106MA6C87BP6M,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ca5be25fefc0446cb19dcc1132194056,德阳开发区兴富五金日杂经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ca5dd1a83ffd4695bd534d301adbe7c9,重庆奕洲工程机械租赁有限公司,91500153MA61QF0P6E,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,cad25a9e55c543168e7aa7f42add7858,重庆浩安林业开发有限公司,91500233580172369,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,cba1c3b077da472bbd78159568bbf6da,安平县创景丝网制品有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,cbd1ad431e3c42bba82a365265c6ce79,中江县南华镇邓成秀机械租赁服务部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,cbf442e464a24dfd9d22cb67bed89fc8,德阳顺辉建材有限公司,915106263377729462,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,cc42a6e5ba364e1c995e45a766a8941d,剑阁县天浩商贸有限公司,91510823MA625AFL16,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,cc8afd9bfaa04f7a8effe4d83386e3a0,重庆棕宇霖商贸有限公司,91500106742851832E,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,cc9fc0e3f31a493fb427fda89ebef18c,四川素居装饰工程有限公司,91510922399528295A,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,cca5534006814586b5d5ee5698aaeed1,中江俊智商贸有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ccdfe3d5f0704770a9f13ad21191269e,广汉市小汉镇鸿洲建材经营部,92510681MA692DRK8N,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,cf8edd8a7da440ce8242ab9f95bacf2d,什邡市南泉镇量通建材经营部,92510682MA6B75739K,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d061c66a53da48718020e03fc03e194d,成都登高脚手架租赁有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d06a739a74324d51858615d8a2bff31b,旌阳区恒辉石材经营部,92510603MA630UNJ4F,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d06f5d35dadc42489995abe829cde28e,德阳市区绿海草坪服务站,92510600MA6342HF9E,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d1af79ff791a4fceaeb32ca6dadde20c,四川鑫元通钢塑管业有限公司,91510600575280189B,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d2756fff134646b3a8900286abee96d2,广汉市小汉镇清兰建材经营部,92510681MA67647H1H,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d2eda308b7bd4a69aa6c65523b00e1a0,乐山弦芹商贸有限公司,91511102MA669X7G8P,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d3062ec8d9f44c76855e023b485caf5f,德阳市福兴工程机械设备有限公司,91510600MA647LL27T,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d3a6ed66efeb49df9c51febf75fbe4fe,广汉市四通铝带厂,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d3d91001db6743a09ace6c737099d2a2,绵阳市游仙区中亚建材经营部,92510704MA6A2Y3D6F,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d41f72e3786746498246575b83bd3b95,绵阳市安州区宝林机砖厂,915107247091835619,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d42eed31340347a0a9cc6c47dadfb7f1,德阳鑫科能电力控制设备有限公司,108800186509923,,,,unmatched,0,1,multiple_xlsx_name_matches
company_supplier,d47c10b65c8344208b11b4656cbf1ee7,德阳景佳机电物资有限公司,915106007918329617,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d4b6d2b6bfec425490f2436732bff140,重庆凯盈商贸有限公司,915001073049817768,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d5ac8f1f8cca475ab752d704dfe83f1c,旌阳区俊阳兰建材经营部,92510603MA689C1Y1H,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d6b8612ef7194065b7289c987e6cdf34,罗江区浩发建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d6d5a07878a84a3fa41339e6a2d19a2a,成都名亿贸易有限公司,915101065875553544,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d7742a40b9db457f9a1c208e0fbd01f9,四川展硕钢铁有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d7a3a998f82f4bc5bc467365349b515f,成都闽鑫钢铁贸易有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d7b7f60e38854a0ba44a2499e768f2e8,四川迅州石材有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d846c2441d7a4a808e5a3c8f7e89faeb,成都市星宇德源木业有限公司,91510113MA64QM6X1G,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,d990d4607f154407ad6fa65faf216a7e,四川友谊劳务有限公司第一分公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,dad8b094259f42cda396edc5273d94e4,西藏翔外实业有限公司,91540194MA6TF4AM0T,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,dba92538ef994d09800e164124946c09,德阳鑫达页岩砖厂,915106267822731680,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,dbd628a776b24f63898ae63b709fed89,四川燕赵保温材料有限公司,91510106MA61TCQD1Q,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,dc13ed62f6f346c4a982a3931868bcc6,四川七星劳务有限公司成都分公司,91510107592096535B,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,dcbcfa37bcf947379d5021b8da0a32d5,中国大地财产保险股份有限公司四川分公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,dd3d7627218f41e0a2bc43d6fd056e3f,成都天睿九州贸易有限公司,91510100MA6433M22D,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ddd978ae50f049ec9fd98c63484b5ad6,重庆富洲工程机械有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,de33fa0ad850479cbb6a34ce8d4f8e6f,宁南县未来广告经营部,92513427MA62HCF19X,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,de58ef7c529f4ce883b062924178353b,四川星月阳贸易有限公司,91510600MA64CBFK6J,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,de7d74297e894095862b835bd19853a8,成都亚成机电设备有限公司,91510100MA6CWR1U9G,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,dec0f0c070d44033bfcffbef6b88aabd,成都事事顺贸易有限公司,91510106774505790X,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,dedb67bf12854bdea94058933d9db8d2,广元市虎星建材有限公司,91510800323347295Q,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,df167207f9734dc88a0261ae867b79c9,德阳市万豪电器商贸有限公司,91510600MA650QYH3XD,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,df62c71e1cb4462595e58df61fd93c06,德阳宇财水泥销售有限公司,91510626097433047W,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e0ac374ab62043549d6cbc5faaf7d14e,四川天锦豪建设工程有限公司,91510105MA6C9A8C42,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e0e6dc471b374dd699d00112b1af1c08,江油市聚强玻璃有限公司,91510781MA6B6RWLXW,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e11614213db1484d83f305b4961da8b1,龙泉驿区同安街办久恒祥建材经营部,92510112MA6A5QRG85,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e1ae83ae628d497d912e4358658b07af,德阳市区天义光电检测行,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e1aee50f2a364d3f982a39ddf7a999e5,四川东升瓷业有限公司,91511126MA628AL8XP,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e2610055d59e486695435ac845b03f30,四川依锦门业有限公司,91510122MA6DHKYM3A,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e2da78a610f9447c8481f49fe75e3cf3,铜梁区诚聚建材经营部,92500224MA60JH5BX5,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e2e161a1efc2484c94de573751310fe5,宜良林欣园艺有限公司,9153012MA6MUXK68R,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e2e27a46d50e43f5a596fb6b7db3d21e,旌阳区冀川恒信建材商贸部,92510603MA68XFQH04,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e3501adc8be14bfe9e7a5c63ed29be9a,四川正康建筑工程质量检测有限公司,91510108MA6VA9T374,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e50c31833f2e46f7b2d9ceb45fae0c30,攀枝花市远翔石材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e54b049b199f4566b802aa4bfb9d7c80,重庆森鼎木业有限公司,91500106MA601PYP2F,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e5e46a025dfc4d5faa2da77285fe6d1e,中江县凯江镇刘光勇农机门市部（刘洋）,92510623MA642WMT7K,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e63dae30991d47e4956098df6c6b504d,太平财产保险有限公司重庆分公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e640d4fdd3d84e18b9bae2648e8a264f,中国人民财产保险股份有限公司重庆市分公司,91500000902883690B,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e703894f1ac249a6b33d6a3cdb4a5d51,旌阳区英超五金销售部,92510603MA63QG6R59,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e706ad3290d741af9bd924b1b8ec359c,罗江区虹博工程机械租赁部,92510626MA65JQR41X,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e72ab168cd6d4173bfa3aee648594fd7,西宁市城北区微宿工程机械设备租赁部,92630105MA75TLF212,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e797bf22c1524ab6aa487f95d2299c8f,德阳市区盛新商贸部,92510600MA65J0DC7H,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e831e5990fda4e2fa85762647236d3f9,四川宏胜华星石业有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e87025bd6e1b41f1a8901a4acc246a41,共管账户（工商银行）,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,e9793822d7484726a8e1954aa12a2e15,峨边双新日化经营部,92511132MA62EFLU69,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ea045fdfe0ad4989b35e553879f5ea25,重庆三圣实业股份有限公司,9150010973659020XY,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,eb0b522e74464d708880c30f3f001df2,四川龙尚招标代理有限公司,91510112MA6CTBDG05,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,eb14d0fb91d8419e9be7f159d1ff1f75,四川三元聚弘建筑工程有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,eb4281b81a364477969bdd35c946dc39,四川宏跃科技保温工程有限公司,91510600789113220D,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ebb18dd472e24fd7aab19cdd6be04545,绵阳市安州区宝林健禾门厂,92510705MA65PK1MX8,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ebfb7eb6c5394dbcb1869a37d53d06ad,四川冰丽生态装饰材料有限公司,915100000644880252,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ed40aaa5978848d48896df1a69796712,重庆恩基建材有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ed5fbb116d6b4fe992ccb4766ab06053,中江县南华镇余枫建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,edd3a8f98f2e4bcea02197dadaf349a0,成都振骏机械租赁有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,edd6f86ca31846338e2b71897675323a,广州市亿洲混凝土有限公司,91440101767653648L,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,eddf583814444c84a584c01f03bb2a2d,德阳市区长春装饰工程部,92510600MA64J89Q7E,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,ee8345c37074497b9f1d22300d08ccc4,成都科文节能装饰材料有限公司,915101827774988132,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,eedad6f1d54e4d6d97869e1924563d4f,德阳开发区共进建材经营部,92510600MA6BMDAK0N,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,eff33bf8b41148d6b71f98b2117c7a43,遂宁市同达建材有限公司,91510900054136712Y,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,efffde5ca60d456380351addf12bba91,江津区智彩建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f0ef2154ad8d48d4a004b183e8345984,米易县美宇商品混凝土有限公司,9151042167352858X5,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f160daa1a8404ad29af887b21229d86c,中江县南华镇红立建材经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f1a5bd8e70ef45eb900d2c62d4bf4b68,四川省眉山市乾坤科技发展有限责任公司,91511400729798694Y,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f247920047bb49e484e538d59d06a84f,旌阳区卓远电力五金经营部,510603MA63283U8F,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f25bf40f6e5c4ed2b3c68caf5ba9a922,江西星飞工程设备有限公司,91360122MA399JHR0G,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f27e1138f743404d93cecfd9dc0ec65e,四川双朝门商贸有限公司,91510921MA633J279W,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f2a11b7c4de54f15ab3f3ba7a5c21d41,米易县兴鑫砖厂（普通合伙）,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f374bdc278264df2a624dee4c9271a29,金牛区荣大宇五金经营部,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f41bb658a9324d209fbfdca671a7cbd1,广州绘天建筑材料有限公司,91440101MA9W17AD7U,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f48c5522d51b4da5bd0da228499eb7db,重庆明博金属表面处理有限公司,9150022533162415XM,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f559cef80d6a4610aeee601cea44edb9,罗江区晨功工程机械租赁中心,92510604MA68L27N8C,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f6999f221bc64306bffebe7318a557e2,峨边方方机械经营部,92511132MA66D6QN46,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f6b3b78d0b0e4d368e5f07f3bd4ba719,重庆筑能建设工程质量检测有限公司,,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f6c2c8517a4b4c0ba019ca46bb18ce10,四川华亚智优科技有限公司,91510626MA6230HD0G,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f855893b04f541b3837b8405c6641902,四川省都江堰市金马木质防火门有限责任公司,9151018162187224XR,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f86950cec3c24c139ff4ab9215a21b5f,喜德县鑫发砂石有限责任公司,9151343232703291XK,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f8cc645ba5ff48c785d6b44e9432cfe1,石棉蓝航建筑劳务分包有限公司,91511824MA694FMX9K,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f9676bb523cb4744920ab29741afad7c,四川兵尚兵建筑劳务有限公司,91510922MA68QFXE20,,,,unmatched,0,1,no_xlsx_base_match
company_supplier,f9a65429c452431690d4348a19f1cd2e,成都川洋漆业有限公司,9151012479780913XW,,,,unmatched,0,1,no_xlsx_base_match
